customer_id,order_date,order_amount,status
cust_0317,2026-01-23T04:36:00Z,37.38,shipped
cust_1286,2026-02-19T11:32:00Z,70.31,pending
cust_0211,2026-02-19T13:47:00Z,155.40,cancelled
cust_0291,2026-01-01T02:38:00Z,456.96,pending
cust_0465,2026-02-08T21:05:00Z,198.84,shipped
cust_1343,2026-01-27T02:37:00Z,120.68,cancelled
cust_1407,2026-03-22T11:36:00Z,360.28,pending
cust_1008,2026-01-16T10:24:00Z,495.48,completed
cust_0209,2026-03-29T01:25:00Z,478.37,shipped
cust_0157,2026-02-26T01:00:00Z,173.53,shipped
cust_1891,2026-03-26T04:02:00Z,460.74,pending
cust_1239,2026-01-14T18:05:00Z,97.25,shipped
cust_1229,2026-01-17T12:11:00Z,342.92,completed
cust_1830,2026-03-02T17:40:00Z,346.71,shipped
cust_0714,2026-03-21T16:20:00Z,60.92,cancelled
cust_1356,2026-02-03T14:20:00Z,467.11,pending
cust_1616,2026-01-01T04:45:00Z,432.24,completed
cust_1593,2026-03-01T16:44:00Z,81.83,completed
cust_0800,2026-02-10T15:49:00Z,363.46,cancelled
cust_1669,2026-01-07T03:02:00Z,65.45,cancelled
cust_1966,2026-03-08T03:31:00Z,146.45,pending
cust_0662,2026-01-12T14:36:00Z,99.12,cancelled
cust_0723,2026-01-30T01:33:00Z,252.16,cancelled
cust_1421,2026-03-30T13:13:00Z,212.83,shipped
cust_0284,2026-03-15T00:18:00Z,472.57,completed
cust_0785,2026-02-08T02:34:00Z,279.18,cancelled
cust_1091,2026-02-18T19:22:00Z,412.49,cancelled
cust_0172,2026-02-22T21:08:00Z,360.31,completed
cust_1440,2026-01-08T22:36:00Z,125.24,pending
cust_0417,2026-03-19T10:09:00Z,18.41,cancelled
cust_1962,2026-01-13T03:50:00Z,461.24,pending
cust_1867,2026-02-01T19:09:00Z,186.82,completed
cust_0604,2026-02-11T21:44:00Z,80.63,cancelled
cust_0497,2026-01-20T04:21:00Z,415.63,pending
cust_1530,2026-01-13T13:01:00Z,67.45,completed
cust_0774,2026-03-08T17:26:00Z,22.91,cancelled
cust_0762,2026-01-05T22:08:00Z,353.69,pending
cust_0977,2026-03-18T05:24:00Z,301.02,completed
cust_0062,2026-01-14T08:52:00Z,188.97,pending
cust_0502,2026-01-08T00:21:00Z,16.11,cancelled
cust_0307,2026-03-11T16:04:00Z,99.39,completed
cust_1533,2026-02-18T00:13:00Z,352.30,shipped
cust_0963,2026-02-07T10:59:00Z,364.05,cancelled
cust_1601,2026-02-28T16:41:00Z,350.67,shipped
cust_0228,2026-01-15T04:32:00Z,39.40,pending
cust_1238,2026-03-10T08:52:00Z,95.05,completed
cust_0023,2026-02-06T01:55:00Z,418.01,cancelled
cust_1135,2026-03-06T18:05:00Z,416.46,shipped
cust_1453,2026-01-21T16:34:00Z,217.60,completed
cust_0557,2026-03-30T13:49:00Z,55.05,cancelled
cust_1948,2026-01-12T09:21:00Z,374.14,cancelled
cust_1268,2026-01-06T02:19:00Z,117.26,completed
cust_1685,2026-03-09T21:39:00Z,488.23,pending
cust_1673,2026-03-05T00:37:00Z,239.53,shipped
cust_1337,2026-02-28T10:13:00Z,208.50,cancelled
cust_0338,2026-01-05T23:25:00Z,403.64,cancelled
cust_0399,2026-01-25T13:38:00Z,63.12,pending
cust_0743,2026-02-24T21:41:00Z,391.61,shipped
cust_0058,2026-01-22T19:15:00Z,148.28,pending
cust_0134,2026-01-20T06:55:00Z,302.58,shipped
cust_0385,2026-02-20T05:11:00Z,108.85,pending
cust_0493,2026-01-25T12:00:00Z,51.67,pending
cust_1155,2026-03-31T19:01:00Z,397.21,pending
cust_0099,2026-01-29T15:12:00Z,55.67,shipped
cust_0018,2026-03-31T06:01:00Z,184.76,shipped
cust_1964,2026-02-06T05:44:00Z,255.11,shipped
cust_1540,2026-02-05T13:22:00Z,365.59,completed
cust_1440,2026-03-03T09:52:00Z,57.72,cancelled
cust_1837,2026-03-09T11:43:00Z,256.75,completed
cust_0049,2026-02-23T10:42:00Z,400.07,cancelled
cust_1201,2026-03-21T01:56:00Z,427.49,shipped
cust_0331,2026-01-14T19:02:00Z,344.36,pending
cust_1813,2026-02-26T23:24:00Z,55.71,completed
cust_1812,2026-01-20T15:05:00Z,405.66,completed
cust_1575,2026-03-07T09:42:00Z,88.91,shipped
cust_0917,2026-03-13T11:37:00Z,74.29,shipped
cust_0738,2026-02-26T17:59:00Z,429.42,cancelled
cust_0082,2026-03-23T01:43:00Z,359.25,cancelled
cust_0490,2026-01-20T00:10:00Z,498.53,pending
cust_1963,2026-01-14T20:55:00Z,287.78,cancelled
cust_0200,2026-03-15T05:57:00Z,17.32,shipped
cust_1121,2026-03-20T23:09:00Z,484.78,pending
cust_1022,2026-01-09T13:35:00Z,232.86,completed
cust_1913,2026-01-27T21:45:00Z,89.12,shipped
cust_1181,2026-02-03T01:42:00Z,183.15,pending
cust_0367,2026-03-06T16:26:00Z,388.25,shipped
cust_0970,2026-03-31T01:31:00Z,135.45,cancelled
cust_1332,2026-03-26T02:51:00Z,78.82,pending
cust_1991,2026-02-21T18:25:00Z,249.25,shipped
cust_1760,2026-01-27T02:08:00Z,206.46,completed
cust_0903,2026-02-03T09:08:00Z,261.11,shipped
cust_0766,2026-01-08T14:23:00Z,344.28,cancelled
cust_0539,2026-03-21T20:43:00Z,439.01,pending
cust_1272,2026-03-30T23:13:00Z,325.49,completed
cust_1434,2026-03-16T18:00:00Z,284.79,completed
cust_1748,2026-01-10T14:01:00Z,152.42,completed
cust_1168,2026-02-06T08:14:00Z,428.38,completed
cust_0796,2026-03-21T13:37:00Z,236.52,pending
cust_0715,2026-02-12T09:43:00Z,239.56,cancelled
cust_0224,2026-01-08T19:28:00Z,98.33,pending
cust_1879,2026-03-29T08:09:00Z,462.02,cancelled
cust_0409,2026-02-06T13:08:00Z,171.07,shipped
cust_0702,2026-02-25T00:15:00Z,248.28,cancelled
cust_0235,2026-01-26T08:07:00Z,232.74,completed
cust_1943,2026-02-12T18:39:00Z,81.30,completed
cust_0656,2026-02-21T17:15:00Z,25.35,cancelled
cust_0128,2026-03-27T05:43:00Z,406.18,cancelled
cust_0970,2026-01-20T10:13:00Z,36.50,pending
cust_1952,2026-03-11T01:13:00Z,345.00,shipped
cust_0517,2026-02-27T20:40:00Z,96.29,completed
cust_0142,2026-01-25T22:21:00Z,208.48,shipped
cust_1790,2026-03-06T19:50:00Z,231.20,cancelled
cust_1075,2026-01-20T11:43:00Z,338.13,shipped
cust_0377,2026-03-17T14:21:00Z,36.33,cancelled
cust_0701,2026-03-29T16:30:00Z,379.06,completed
cust_0407,2026-02-01T19:00:00Z,471.55,cancelled
cust_0974,2026-02-18T17:49:00Z,347.53,completed
cust_1978,2026-03-05T09:56:00Z,224.02,cancelled
cust_1686,2026-01-01T21:41:00Z,284.85,completed
cust_0160,2026-03-07T18:48:00Z,337.30,completed
cust_0664,2026-03-02T10:40:00Z,493.32,shipped
cust_0030,2026-01-14T16:47:00Z,449.29,completed
cust_1023,2026-03-20T16:05:00Z,165.04,cancelled
cust_0539,2026-02-17T09:28:00Z,363.92,cancelled
cust_1932,2026-03-17T18:38:00Z,430.06,cancelled
cust_1309,2026-03-30T05:48:00Z,293.40,pending
cust_0448,2026-03-09T21:01:00Z,489.73,cancelled
cust_1427,2026-02-19T16:56:00Z,389.45,cancelled
cust_0443,2026-02-01T16:24:00Z,112.78,completed
cust_1991,2026-03-03T20:40:00Z,292.65,pending
cust_0759,2026-03-16T01:43:00Z,188.26,shipped
cust_1837,2026-01-28T22:34:00Z,256.02,pending
cust_1433,2026-02-15T10:22:00Z,327.97,cancelled
cust_0848,2026-02-07T08:30:00Z,182.35,cancelled
cust_1072,2026-03-30T15:53:00Z,384.89,pending
cust_1898,2026-01-17T00:04:00Z,234.82,shipped
cust_0363,2026-02-20T07:30:00Z,301.50,cancelled
cust_0782,2026-01-26T22:39:00Z,424.09,cancelled
cust_1299,2026-01-26T18:45:00Z,354.03,pending
cust_0180,2026-03-15T08:36:00Z,420.24,pending
cust_1331,2026-01-02T11:53:00Z,311.97,cancelled
cust_0213,2026-02-15T04:24:00Z,377.47,pending
cust_1298,2026-02-10T10:09:00Z,256.65,pending
cust_1368,2026-01-27T09:18:00Z,427.34,completed
cust_0457,2026-03-12T17:07:00Z,232.77,cancelled
cust_0235,2026-01-18T19:12:00Z,429.61,pending
cust_0719,2026-03-30T01:47:00Z,398.94,cancelled
cust_0846,2026-03-24T15:32:00Z,412.00,cancelled
cust_0016,2026-03-27T12:37:00Z,193.58,completed
cust_1040,2026-01-26T19:32:00Z,141.13,shipped
cust_0630,2026-03-18T07:41:00Z,452.31,cancelled
cust_1379,2026-01-22T23:41:00Z,12.04,cancelled
cust_0067,2026-01-02T09:55:00Z,22.86,shipped
cust_1722,2026-03-16T08:07:00Z,264.29,shipped
cust_0687,2026-01-16T12:16:00Z,479.99,cancelled
cust_0496,2026-02-20T14:01:00Z,487.01,completed
cust_1263,2026-02-28T15:47:00Z,202.73,pending
cust_1642,2026-03-26T19:51:00Z,293.15,completed
cust_1924,2026-02-27T21:57:00Z,201.30,completed
cust_0826,2026-03-24T07:11:00Z,165.88,completed
cust_0896,2026-01-22T00:33:00Z,58.79,completed
cust_1033,2026-01-11T18:35:00Z,319.41,cancelled
cust_1727,2026-03-11T08:59:00Z,317.39,shipped
cust_1715,2026-02-20T07:50:00Z,87.94,shipped
cust_0418,2026-01-09T11:43:00Z,55.70,cancelled
cust_0024,2026-02-27T05:50:00Z,387.32,completed
cust_0057,2026-02-26T06:15:00Z,356.71,pending
cust_1172,2026-02-04T19:22:00Z,22.39,completed
cust_0930,2026-02-27T18:00:00Z,319.44,shipped
cust_0383,2026-01-22T19:40:00Z,329.74,completed
cust_0609,2026-01-18T15:25:00Z,272.35,completed
cust_1488,2026-03-12T23:59:00Z,405.48,cancelled
cust_1578,2026-01-24T17:01:00Z,333.04,shipped
cust_0170,2026-03-27T02:29:00Z,80.45,pending
cust_1308,2026-03-31T15:19:00Z,293.88,pending
cust_0228,2026-02-11T18:58:00Z,464.33,pending
cust_0220,2026-01-13T21:50:00Z,148.41,completed
cust_0191,2026-01-08T01:02:00Z,252.18,shipped
cust_1870,2026-03-18T07:19:00Z,111.91,pending
cust_1006,2026-03-14T09:40:00Z,20.76,pending
cust_0997,2026-03-29T07:26:00Z,316.58,completed
cust_1408,2026-02-08T05:18:00Z,193.87,shipped
cust_1298,2026-03-24T16:13:00Z,230.93,completed
cust_0369,2026-01-28T04:38:00Z,14.97,completed
cust_1351,2026-02-21T15:16:00Z,319.29,pending
cust_0241,2026-03-30T19:55:00Z,177.98,shipped
cust_0992,2026-02-25T21:18:00Z,304.00,pending
cust_0325,2026-02-17T11:46:00Z,373.43,pending
cust_0395,2026-02-25T04:04:00Z,24.48,pending
cust_1061,2026-02-16T13:55:00Z,382.87,completed
cust_1776,2026-02-03T05:06:00Z,66.25,completed
cust_0061,2026-01-30T19:31:00Z,77.90,pending
cust_1491,2026-03-04T22:49:00Z,470.53,shipped
cust_0561,2026-02-13T20:00:00Z,107.63,pending
cust_0714,2026-03-06T10:49:00Z,280.23,shipped
cust_0957,2026-03-09T19:54:00Z,406.42,cancelled
cust_1050,2026-03-28T03:19:00Z,205.97,completed
cust_0513,2026-01-16T17:50:00Z,106.96,shipped
cust_1970,2026-02-05T18:08:00Z,60.42,shipped
cust_0340,2026-03-14T06:44:00Z,110.86,cancelled
cust_0888,2026-03-22T08:37:00Z,228.62,shipped
cust_1671,2026-01-30T00:19:00Z,315.23,cancelled
cust_0880,2026-01-19T04:17:00Z,287.90,shipped
cust_1839,2026-02-27T14:09:00Z,411.48,cancelled
cust_0343,2026-03-22T23:01:00Z,26.54,shipped
cust_1202,2026-02-07T07:14:00Z,153.80,shipped
cust_0816,2026-01-03T17:24:00Z,66.18,shipped
cust_0880,2026-03-13T23:44:00Z,101.10,completed
cust_0149,2026-01-20T14:04:00Z,331.91,shipped
cust_0298,2026-03-12T22:52:00Z,164.08,pending
cust_0653,2026-03-04T15:35:00Z,15.34,shipped
cust_0438,2026-02-12T08:37:00Z,288.06,shipped
cust_1841,2026-01-22T04:13:00Z,285.20,cancelled
cust_0581,2026-02-24T18:39:00Z,113.97,completed
cust_0211,2026-02-21T01:25:00Z,146.24,pending
cust_1176,2026-03-23T06:03:00Z,326.67,cancelled
cust_0651,2026-03-16T00:53:00Z,166.86,completed
cust_0102,2026-03-15T01:34:00Z,252.03,pending
cust_0563,2026-02-08T08:12:00Z,68.44,cancelled
cust_0351,2026-02-24T17:50:00Z,170.17,cancelled
cust_0485,2026-02-22T11:11:00Z,20.42,pending
cust_1319,2026-03-13T07:09:00Z,429.49,pending
cust_1868,2026-02-12T00:45:00Z,149.34,cancelled
cust_0076,2026-03-23T12:58:00Z,271.40,pending
cust_0691,2026-02-28T16:32:00Z,17.97,cancelled
cust_0195,2026-03-17T12:50:00Z,403.23,shipped
cust_0563,2026-01-29T20:54:00Z,379.31,cancelled
cust_0164,2026-02-20T15:35:00Z,389.56,cancelled
cust_1255,2026-01-05T06:49:00Z,202.73,cancelled
cust_1011,2026-03-19T05:57:00Z,324.14,pending
cust_1727,2026-02-04T00:48:00Z,469.47,pending
cust_0060,2026-01-21T09:22:00Z,33.44,pending
cust_0285,2026-01-10T13:40:00Z,496.83,cancelled
cust_0464,2026-01-16T11:47:00Z,53.13,shipped
cust_1672,2026-03-24T04:22:00Z,273.40,pending
cust_1914,2026-03-04T15:29:00Z,435.33,shipped
cust_1810,2026-03-13T10:44:00Z,31.11,pending
cust_1940,2026-01-28T16:43:00Z,46.77,shipped
cust_1409,2026-02-25T18:34:00Z,397.90,cancelled
cust_0553,2026-03-05T14:15:00Z,93.47,completed
cust_1195,2026-02-11T22:24:00Z,68.75,shipped
cust_1766,2026-01-14T11:18:00Z,378.99,cancelled
cust_1305,2026-02-10T16:00:00Z,337.44,completed
cust_1184,2026-02-13T12:02:00Z,334.02,shipped
cust_0660,2026-03-12T07:51:00Z,368.12,completed
cust_0189,2026-01-25T00:18:00Z,385.44,pending
cust_0723,2026-02-20T20:05:00Z,419.42,completed
cust_1351,2026-02-28T21:41:00Z,370.28,completed
cust_1424,2026-01-08T02:25:00Z,46.82,cancelled
cust_0124,2026-01-20T08:09:00Z,16.43,completed
cust_0959,2026-03-16T12:03:00Z,198.68,cancelled
cust_0215,2026-01-31T23:43:00Z,112.24,shipped
cust_1558,2026-03-27T23:01:00Z,162.79,cancelled
cust_1343,2026-01-15T00:24:00Z,425.43,pending
cust_1873,2026-01-12T20:07:00Z,117.20,shipped
cust_0790,2026-03-30T18:03:00Z,231.69,completed
cust_1598,2026-02-06T10:15:00Z,102.10,shipped
cust_0867,2026-01-15T22:41:00Z,346.27,pending
cust_0302,2026-02-11T22:58:00Z,439.34,pending
cust_0493,2026-01-02T12:14:00Z,448.11,completed
cust_0547,2026-01-03T14:26:00Z,243.36,cancelled
cust_0721,2026-01-25T04:09:00Z,67.98,pending
cust_0726,2026-02-09T06:34:00Z,113.91,cancelled
cust_1029,2026-02-09T05:12:00Z,258.88,pending
cust_0904,2026-01-25T19:28:00Z,191.19,pending
cust_1329,2026-02-04T19:37:00Z,368.68,cancelled
cust_0398,2026-01-27T18:15:00Z,102.83,completed
cust_1217,2026-01-26T02:46:00Z,269.49,cancelled
cust_1063,2026-02-09T11:08:00Z,63.50,pending
cust_1324,2026-01-23T15:49:00Z,479.90,completed
cust_0236,2026-01-05T20:04:00Z,448.58,shipped
cust_0489,2026-01-06T23:50:00Z,270.74,shipped
cust_0464,2026-03-22T08:04:00Z,313.91,cancelled
cust_0803,2026-02-05T18:16:00Z,59.64,shipped
cust_1015,2026-01-19T17:22:00Z,93.80,completed
cust_0712,2026-02-27T23:19:00Z,151.12,shipped
cust_1503,2026-01-01T06:47:00Z,56.18,cancelled
cust_1514,2026-01-28T18:59:00Z,427.76,completed
cust_0349,2026-01-29T16:22:00Z,343.91,completed
cust_0384,2026-01-31T05:36:00Z,450.94,completed
cust_1971,2026-01-02T03:49:00Z,336.36,cancelled
cust_0685,2026-01-02T21:29:00Z,96.98,shipped
cust_1805,2026-01-08T00:09:00Z,93.66,pending
cust_1217,2026-02-02T01:16:00Z,485.08,pending
cust_1001,2026-03-21T11:34:00Z,131.28,pending
cust_0093,2026-03-16T12:58:00Z,18.52,shipped
cust_1711,2026-01-21T18:42:00Z,267.38,completed
cust_1547,2026-01-14T08:12:00Z,389.88,pending
cust_0624,2026-03-15T04:07:00Z,370.73,cancelled
cust_1005,2026-03-08T21:13:00Z,181.88,shipped
cust_1359,2026-02-14T06:45:00Z,134.23,cancelled
cust_0028,2026-03-17T08:14:00Z,182.79,shipped
cust_1826,2026-02-17T03:13:00Z,389.52,cancelled
cust_0231,2026-01-25T13:41:00Z,346.03,pending
cust_0303,2026-03-31T01:51:00Z,211.06,completed
cust_1351,2026-01-13T21:24:00Z,185.03,pending
cust_0501,2026-02-22T13:45:00Z,373.10,cancelled
cust_0737,2026-01-19T18:41:00Z,374.74,completed
cust_1886,2026-03-28T21:49:00Z,195.11,pending
cust_1978,2026-01-25T22:23:00Z,439.80,cancelled
cust_1963,2026-03-21T17:51:00Z,268.18,shipped
cust_1865,2026-03-03T19:26:00Z,180.93,shipped
cust_0801,2026-02-23T15:00:00Z,214.47,shipped
cust_0634,2026-01-18T08:18:00Z,30.14,shipped
cust_1709,2026-02-25T17:44:00Z,70.25,cancelled
cust_1161,2026-03-30T02:57:00Z,398.34,shipped
cust_0591,2026-01-11T00:42:00Z,485.04,cancelled
cust_1899,2026-03-04T09:33:00Z,82.09,completed
cust_1072,2026-03-29T23:43:00Z,151.99,completed
cust_0622,2026-02-14T07:29:00Z,151.25,shipped
cust_0032,2026-02-11T07:28:00Z,30.07,shipped
cust_1691,2026-02-23T23:35:00Z,70.48,cancelled
cust_0627,2026-01-01T11:07:00Z,220.86,pending
cust_0103,2026-01-23T21:15:00Z,77.48,shipped
cust_1609,2026-03-20T04:32:00Z,255.98,completed
cust_1954,2026-01-08T19:52:00Z,359.47,completed
cust_1502,2026-01-18T21:45:00Z,221.70,pending
cust_0596,2026-01-20T22:06:00Z,25.75,shipped
cust_0510,2026-03-15T21:12:00Z,342.47,cancelled
cust_0866,2026-02-06T07:52:00Z,483.78,pending
cust_1829,2026-01-24T18:43:00Z,460.90,shipped
cust_0355,2026-02-21T07:52:00Z,223.55,shipped
cust_1648,2026-02-22T15:01:00Z,78.20,completed
cust_0513,2026-01-13T08:25:00Z,213.99,completed
cust_0617,2026-01-28T18:16:00Z,51.94,cancelled
cust_1118,2026-01-17T16:34:00Z,194.22,cancelled
cust_0197,2026-01-13T14:47:00Z,268.02,shipped
cust_1032,2026-03-27T02:16:00Z,345.73,shipped
cust_0960,2026-02-02T05:44:00Z,219.56,cancelled
cust_1970,2026-02-07T08:13:00Z,236.03,pending
cust_1961,2026-03-11T19:02:00Z,216.25,completed
cust_1260,2026-03-24T13:02:00Z,158.17,completed
cust_1189,2026-02-16T14:55:00Z,192.82,shipped
cust_0110,2026-03-10T18:03:00Z,424.10,completed
cust_0826,2026-03-02T23:48:00Z,12.92,cancelled
cust_1719,2026-01-05T22:43:00Z,51.48,shipped
cust_1700,2026-03-31T18:19:00Z,328.44,shipped
cust_1218,2026-01-09T20:46:00Z,412.75,cancelled
cust_1415,2026-01-31T03:45:00Z,433.51,pending
cust_1517,2026-02-23T05:06:00Z,340.46,pending
cust_1437,2026-01-19T15:58:00Z,262.97,cancelled
cust_0280,2026-01-21T08:20:00Z,448.58,completed
cust_0617,2026-02-27T04:24:00Z,162.34,pending
cust_1650,2026-02-14T03:24:00Z,315.60,completed
cust_0235,2026-01-07T02:40:00Z,10.02,pending
cust_1065,2026-01-09T19:36:00Z,131.13,pending
cust_0971,2026-01-03T05:51:00Z,418.04,cancelled
cust_0801,2026-01-06T01:34:00Z,463.76,shipped
cust_0829,2026-02-14T00:42:00Z,491.52,completed
cust_1724,2026-03-19T03:53:00Z,277.89,cancelled
cust_1760,2026-03-01T21:46:00Z,312.41,cancelled
cust_0300,2026-02-27T21:47:00Z,20.61,completed
cust_1677,2026-03-09T18:36:00Z,332.16,completed
cust_1048,2026-03-09T12:11:00Z,352.82,completed
cust_0976,2026-02-13T17:35:00Z,152.12,pending
cust_1965,2026-02-23T14:10:00Z,251.55,shipped
cust_0802,2026-02-05T02:50:00Z,351.85,pending
cust_0951,2026-02-07T22:43:00Z,408.61,completed
cust_0058,2026-01-26T19:08:00Z,233.97,cancelled
cust_0023,2026-02-22T20:12:00Z,158.35,cancelled
cust_0088,2026-03-24T15:47:00Z,454.46,completed
cust_0959,2026-03-22T07:41:00Z,364.30,shipped
cust_0019,2026-03-31T08:40:00Z,87.57,completed
cust_0715,2026-03-24T03:39:00Z,356.05,cancelled
cust_1051,2026-01-06T17:06:00Z,95.50,completed
cust_0721,2026-03-01T16:54:00Z,362.41,shipped
cust_0942,2026-03-07T02:20:00Z,430.75,completed
cust_0571,2026-03-13T10:46:00Z,383.68,shipped
cust_1892,2026-02-05T20:33:00Z,43.42,cancelled
cust_0772,2026-03-29T14:44:00Z,241.16,completed
cust_1180,2026-03-06T11:44:00Z,464.43,shipped
cust_0266,2026-03-05T12:17:00Z,168.80,shipped
cust_1198,2026-02-26T04:53:00Z,416.64,pending
cust_0093,2026-01-03T16:29:00Z,427.50,completed
cust_0475,2026-01-09T18:53:00Z,335.98,cancelled
cust_1914,2026-03-03T20:00:00Z,243.44,completed
cust_1581,2026-03-15T14:18:00Z,459.46,completed
cust_0216,2026-03-23T21:37:00Z,441.57,cancelled
cust_1548,2026-03-30T14:14:00Z,215.83,pending
cust_0127,2026-02-25T16:43:00Z,132.74,pending
cust_1735,2026-03-10T06:15:00Z,45.71,shipped
cust_1243,2026-02-27T11:04:00Z,421.93,completed
cust_0658,2026-01-10T19:11:00Z,352.38,cancelled
cust_0273,2026-02-28T00:24:00Z,291.15,completed
cust_0401,2026-01-23T23:35:00Z,250.64,shipped
cust_0462,2026-01-19T07:30:00Z,373.66,cancelled
cust_1667,2026-02-18T02:35:00Z,406.25,completed
cust_0177,2026-02-22T23:38:00Z,21.88,pending
cust_0417,2026-01-04T00:36:00Z,406.90,pending
cust_0737,2026-03-12T11:40:00Z,209.93,pending
cust_0698,2026-01-17T20:48:00Z,344.36,cancelled
cust_0390,2026-03-17T18:24:00Z,111.66,cancelled
cust_1026,2026-02-02T01:11:00Z,184.68,completed
cust_1642,2026-01-07T02:42:00Z,225.05,cancelled
cust_1790,2026-01-07T10:48:00Z,288.88,completed
cust_1603,2026-02-17T01:56:00Z,156.13,pending
cust_1022,2026-01-21T23:41:00Z,35.22,shipped
cust_0047,2026-01-21T09:22:00Z,412.45,shipped
cust_1889,2026-03-17T09:07:00Z,133.18,shipped
cust_0140,2026-03-21T09:52:00Z,437.02,shipped
cust_0154,2026-02-18T15:27:00Z,291.92,shipped
cust_0818,2026-02-26T07:27:00Z,37.76,pending
cust_1194,2026-02-12T20:52:00Z,469.09,shipped
cust_1338,2026-01-03T17:29:00Z,25.81,cancelled
cust_0535,2026-01-19T06:01:00Z,173.93,pending
cust_0286,2026-01-19T14:09:00Z,278.07,shipped
cust_1893,2026-03-10T22:26:00Z,335.03,pending
cust_0483,2026-02-14T22:11:00Z,45.73,pending
cust_0709,2026-03-31T07:08:00Z,44.67,cancelled
cust_1226,2026-03-09T07:00:00Z,310.09,pending
cust_1818,2026-02-20T04:36:00Z,244.60,completed
cust_0555,2026-03-07T20:08:00Z,30.45,pending
cust_1018,2026-02-16T04:52:00Z,120.37,shipped
cust_0884,2026-02-13T11:19:00Z,158.67,completed
cust_0044,2026-03-26T18:20:00Z,37.12,completed
cust_1095,2026-02-25T08:29:00Z,431.54,pending
cust_1132,2026-02-13T21:19:00Z,35.55,cancelled
cust_1425,2026-01-12T09:35:00Z,220.56,cancelled
cust_1126,2026-01-13T12:57:00Z,66.64,pending
cust_1838,2026-02-26T00:54:00Z,491.44,shipped
cust_0721,2026-01-18T15:01:00Z,178.13,pending
cust_0488,2026-01-22T02:53:00Z,55.08,pending
cust_0466,2026-02-07T14:21:00Z,376.26,pending
cust_1643,2026-01-02T08:32:00Z,437.90,completed
cust_1665,2026-01-06T04:15:00Z,47.54,completed
cust_0899,2026-01-17T10:30:00Z,148.47,shipped
cust_0717,2026-02-24T19:59:00Z,331.05,completed
cust_0599,2026-01-12T19:22:00Z,307.00,cancelled
cust_1347,2026-01-12T03:20:00Z,331.73,pending
cust_0513,2026-03-27T09:54:00Z,276.39,cancelled
cust_1445,2026-03-08T22:06:00Z,408.58,completed
cust_0909,2026-03-06T21:51:00Z,158.33,shipped
cust_1598,2026-02-20T04:33:00Z,153.41,completed
cust_1079,2026-03-23T06:44:00Z,141.09,pending
cust_0111,2026-02-01T13:14:00Z,451.21,cancelled
cust_0573,2026-01-08T03:22:00Z,109.74,completed
cust_1724,2026-03-30T19:58:00Z,265.29,shipped
cust_1520,2026-02-20T07:58:00Z,113.28,shipped
cust_1485,2026-03-16T07:24:00Z,396.09,pending
cust_0482,2026-03-05T13:33:00Z,225.74,cancelled
cust_1952,2026-01-11T09:33:00Z,20.43,pending
cust_0554,2026-01-26T07:13:00Z,298.24,shipped
cust_1695,2026-03-29T20:17:00Z,51.40,shipped
cust_1751,2026-02-25T12:00:00Z,198.13,pending
cust_1767,2026-02-04T19:46:00Z,198.48,pending
cust_0460,2026-01-19T17:25:00Z,195.87,cancelled
cust_1091,2026-01-05T18:09:00Z,333.60,pending
cust_1110,2026-03-11T10:47:00Z,180.42,pending
cust_1864,2026-02-25T09:48:00Z,379.69,shipped
cust_1890,2026-03-17T09:08:00Z,454.65,completed
cust_1551,2026-01-03T11:44:00Z,177.06,cancelled
cust_1774,2026-02-08T21:59:00Z,393.48,pending
cust_1654,2026-01-10T22:34:00Z,281.11,shipped
cust_1759,2026-03-27T09:02:00Z,272.03,cancelled
cust_1173,2026-03-07T11:09:00Z,288.47,shipped
cust_0333,2026-03-29T09:49:00Z,196.83,completed
cust_0271,2026-03-24T14:55:00Z,17.44,shipped
cust_0176,2026-01-23T17:59:00Z,387.96,shipped
cust_0692,2026-02-21T23:32:00Z,203.35,shipped
cust_0741,2026-01-25T11:05:00Z,333.02,pending
cust_0255,2026-01-28T22:25:00Z,288.54,shipped
cust_1713,2026-01-25T01:50:00Z,425.32,cancelled
cust_0948,2026-01-02T13:43:00Z,225.56,cancelled
cust_0076,2026-03-29T22:00:00Z,185.77,completed
cust_0837,2026-01-06T07:58:00Z,293.99,pending
cust_0567,2026-03-23T15:37:00Z,309.06,shipped
cust_1953,2026-01-06T19:54:00Z,225.82,shipped
cust_1569,2026-03-13T14:39:00Z,145.31,cancelled
cust_0261,2026-01-21T16:48:00Z,318.87,completed
cust_1785,2026-02-26T05:55:00Z,331.43,completed
cust_0235,2026-03-01T13:59:00Z,28.87,cancelled
cust_1188,2026-01-29T21:13:00Z,30.56,completed
cust_0125,2026-03-28T15:01:00Z,360.13,shipped
cust_1998,2026-01-24T10:23:00Z,17.90,shipped
cust_1107,2026-03-07T09:11:00Z,31.92,completed
cust_0717,2026-01-10T22:28:00Z,47.96,cancelled
cust_0232,2026-02-16T12:22:00Z,47.95,completed
cust_0668,2026-02-21T21:58:00Z,191.97,cancelled
cust_0147,2026-02-28T10:13:00Z,218.97,shipped
cust_0294,2026-01-03T05:56:00Z,170.00,shipped
cust_0687,2026-03-30T18:08:00Z,209.99,shipped
cust_0964,2026-03-27T18:52:00Z,487.02,pending
cust_0329,2026-02-03T12:34:00Z,31.86,completed
cust_1868,2026-02-23T19:33:00Z,22.51,completed
cust_1655,2026-01-29T11:59:00Z,260.29,shipped
